,nconst,director,primaryName,birthYear,tconst,category
16063,nm0818639,director,Bob Spiers,1945,tt1336670,director
16064,nm0818639,director,Bob Spiers,1945,tt1350044,director
16065,nm0818639,director,Bob Spiers,1945,tt1350045,director
16066,nm0818639,director,Bob Spiers,1945,tt1426697,director
16067,nm0818639,director,Bob Spiers,1945,tt1426698,director
16068,nm0818639,director,Bob Spiers,1945,tt1426699,director
16069,nm0818639,director,Bob Spiers,1945,tt1426700,director
16070,nm0818639,director,Bob Spiers,1945,tt1426701,director
16071,nm0818639,director,Bob Spiers,1945,tt1426702,director
16072,nm0818639,director,Bob Spiers,1945,tt15062694,director
16073,nm0818639,director,Bob Spiers,1945,tt16755550,director
16074,nm0818639,director,Bob Spiers,1945,tt16755774,director
16075,nm0818639,director,Bob Spiers,1945,tt16756138,director
16076,nm0818639,director,Bob Spiers,1945,tt16756168,director
16077,nm0818639,director,Bob Spiers,1945,tt1890991,director
16078,nm0818639,director,Bob Spiers,1945,tt3799702,director
16079,nm0818639,director,Bob Spiers,1945,tt6095260,director
16080,nm0818944,director,Philip Spink,\N,tt0114040,director
16081,nm0818944,director,Philip Spink,\N,tt0117510,director
16082,nm0818944,director,Philip Spink,\N,tt0134316,director
16083,nm0818944,director,Philip Spink,\N,tt0196516,director
16084,nm0818944,director,Philip Spink,\N,tt0343603,director
16085,nm0818944,director,Philip Spink,\N,tt0703722,director
16086,nm0818944,director,Philip Spink,\N,tt0933533,director
16087,nm0818944,director,Philip Spink,\N,tt11312484,director
16088,nm0818944,director,Philip Spink,\N,tt11312486,director
16089,nm0818944,director,Philip Spink,\N,tt1230545,director
16090,nm0818944,director,Philip Spink,\N,tt1400845,director
16091,nm0818944,director,Philip Spink,\N,tt1400846,director
16092,nm0818944,director,Philip Spink,\N,tt1756808,director
16093,nm0818944,director,Philip Spink,\N,tt2463918,director
16094,nm0818944,director,Philip Spink,\N,tt5806182,director
16095,nm0827854,director,Steven Hilliard Stern,1937,tt0066803,director
16096,nm0827854,director,Steven Hilliard Stern,1937,tt0068995,director
16097,nm0827854,director,Steven Hilliard Stern,1937,tt0071597,director
16098,nm0827854,director,Steven Hilliard Stern,1937,tt0073139,director
16099,nm0827854,director,Steven Hilliard Stern,1937,tt0076000,director
16100,nm0827854,director,Steven Hilliard Stern,1937,tt0077445,director
16101,nm0827854,director,Steven Hilliard Stern,1937,tt0077608,director
16102,nm0827854,director,Steven Hilliard Stern,1937,tt0077610,director
16103,nm0827854,director,Steven Hilliard Stern,1937,tt0078773,director
16104,nm0827854,director,Steven Hilliard Stern,1937,tt0079139,director
16105,nm0827854,director,Steven Hilliard Stern,1937,tt0079832,director
16106,nm0827854,director,Steven Hilliard Stern,1937,tt0080162,director
16107,nm0827854,director,Steven Hilliard Stern,1937,tt0081360,director
16108,nm0827854,director,Steven Hilliard Stern,1937,tt0082263,director
16109,nm0827854,director,Steven Hilliard Stern,1937,tt0082754,director
16110,nm0827854,director,Steven Hilliard Stern,1937,tt0083095,director
16111,nm0827854,director,Steven Hilliard Stern,1937,tt0083546,director
16112,nm0827854,director,Steven Hilliard Stern,1937,tt0083958,director
16113,nm0827854,director,Steven Hilliard Stern,1937,tt0084314,director
16114,nm0827854,director,Steven Hilliard Stern,1937,tt0084420,director
16115,nm0827854,director,Steven Hilliard Stern,1937,tt0084525,director
16116,nm0827854,director,Steven Hilliard Stern,1937,tt0085207,director
16117,nm0827854,director,Steven Hilliard Stern,1937,tt0086367,director
16118,nm0827854,director,Steven Hilliard Stern,1937,tt0086507,director
16119,nm0827854,director,Steven Hilliard Stern,1937,tt0087174,director
16120,nm0827854,director,Steven Hilliard Stern,1937,tt0087326,director
16121,nm0827854,director,Steven Hilliard Stern,1937,tt0087827,director
16122,nm0827854,director,Steven Hilliard Stern,1937,tt0089301,director
16123,nm0827854,director,Steven Hilliard Stern,1937,tt0089641,director
16124,nm0827854,director,Steven Hilliard Stern,1937,tt0090232,director
16125,nm0827854,director,Steven Hilliard Stern,1937,tt0091482,director
16126,nm0827854,director,Steven Hilliard Stern,1937,tt0091724,director
16127,nm0827854,director,Steven Hilliard Stern,1937,tt0092269,director
16128,nm0827854,director,Steven Hilliard Stern,1937,tt0093649,director
16129,nm0827854,director,Steven Hilliard Stern,1937,tt0093876,director
16130,nm0827854,director,Steven Hilliard Stern,1937,tt0094922,director
16131,nm0827854,director,Steven Hilliard Stern,1937,tt0095575,director
16132,nm0827854,director,Steven Hilliard Stern,1937,tt0096429,director
16133,nm0827854,director,Steven Hilliard Stern,1937,tt0097355,director
16134,nm0827854,director,Steven Hilliard Stern,1937,tt0100175,director
16135,nm0827854,director,Steven Hilliard Stern,1937,tt0100353,director
16136,nm0827854,director,Steven Hilliard Stern,1937,tt0104763,director
16137,nm0827854,director,Steven Hilliard Stern,1937,tt0105837,director
16138,nm0827854,director,Steven Hilliard Stern,1937,tt0107604,director
16139,nm0827854,director,Steven Hilliard Stern,1937,tt0109282,director
16140,nm0827854,director,Steven Hilliard Stern,1937,tt0111444,director
16141,nm0827854,director,Steven Hilliard Stern,1937,tt0112516,director
16142,nm0827854,director,Steven Hilliard Stern,1937,tt0112517,director
16143,nm0827854,director,Steven Hilliard Stern,1937,tt0114446,director
16144,nm0827854,director,Steven Hilliard Stern,1937,tt0115750,director
16145,nm0827854,director,Steven Hilliard Stern,1937,tt0550885,director
16146,nm0827854,director,Steven Hilliard Stern,1937,tt0597015,director
16147,nm0827854,director,Steven Hilliard Stern,1937,tt0597016,director
16148,nm0827854,director,Steven Hilliard Stern,1937,tt0597062,director
16149,nm0827854,director,Steven Hilliard Stern,1937,tt0598038,director
16150,nm0827854,director,Steven Hilliard Stern,1937,tt0615402,director
16151,nm0827854,director,Steven Hilliard Stern,1937,tt0635122,director
16152,nm0827854,director,Steven Hilliard Stern,1937,tt0644806,director
16153,nm0827854,director,Steven Hilliard Stern,1937,tt0681788,director
16154,nm0827854,director,Steven Hilliard Stern,1937,tt0681882,director
16155,nm0827854,director,Steven Hilliard Stern,1937,tt0698310,director
16156,nm0827854,director,Steven Hilliard Stern,1937,tt0698318,director
16157,nm0827854,director,Steven Hilliard Stern,1937,tt0950787,director
16158,nm0827854,director,Steven Hilliard Stern,1937,tt0950788,director
16159,nm0827854,director,Steven Hilliard Stern,1937,tt1493801,director
16160,nm0827854,director,Steven Hilliard Stern,1937,tt4173892,director
16161,nm0828245,director,Art Stevens,1915,tt0076618,director
16162,nm0828245,director,Art Stevens,1915,tt0082406,director
16163,nm0829038,director,Robert Stevenson,1905,tt0024001,director
16164,nm0829038,director,Robert Stevenson,1905,tt0024945,director
16165,nm0829038,director,Robert Stevenson,1905,tt0027938,director
16166,nm0829038,director,Robert Stevenson,1905,tt0028033,director
16167,nm0829038,director,Robert Stevenson,1905,tt0029081,director
16168,nm0829038,director,Robert Stevenson,1905,tt0029319,director
16169,nm0829038,director,Robert Stevenson,1905,tt0030546,director
16170,nm0829038,director,Robert Stevenson,1905,tt0030905,director
16171,nm0829038,director,Robert Stevenson,1905,tt0031853,director
16172,nm0829038,director,Robert Stevenson,1905,tt0032110,director
16173,nm0829038,director,Robert Stevenson,1905,tt0032154,director
16174,nm0829038,director,Robert Stevenson,1905,tt0033169,director
16175,nm0829038,director,Robert Stevenson,1905,tt0033365,director
16176,nm0829038,director,Robert Stevenson,1905,tt0034919,director
16177,nm0829038,director,Robert Stevenson,1905,tt0035897,director
16178,nm0829038,director,Robert Stevenson,1905,tt0036969,director
16179,nm0829038,director,Robert Stevenson,1905,tt0039324,director
16180,nm0829038,director,Robert Stevenson,1905,tt0040887,director
16181,nm0829038,director,Robert Stevenson,1905,tt0041495,director
16182,nm0829038,director,Robert Stevenson,1905,tt0043118,director
16183,nm0829038,director,Robert Stevenson,1905,tt0043828,director
16184,nm0829038,director,Robert Stevenson,1905,tt0044825,director
16185,nm0829038,director,Robert Stevenson,1905,tt0044863,director
16186,nm0829038,director,Robert Stevenson,1905,tt0048378,director
16187,nm0829038,director,Robert Stevenson,1905,tt0050567,director
16188,nm0829038,director,Robert Stevenson,1905,tt0050798,director
16189,nm0829038,director,Robert Stevenson,1905,tt0052722,director
16190,nm0829038,director,Robert Stevenson,1905,tt0053994,director
16191,nm0829038,director,Robert Stevenson,1905,tt0054594,director
16192,nm0829038,director,Robert Stevenson,1905,tt0056095,director
16193,nm0829038,director,Robert Stevenson,1905,tt0057518,director
16194,nm0829038,director,Robert Stevenson,1905,tt0058331,director
16195,nm0829038,director,Robert Stevenson,1905,tt0058355,director
16196,nm0829038,director,Robert Stevenson,1905,tt0059462,director
16197,nm0829038,director,Robert Stevenson,1905,tt0059793,director
16198,nm0829038,director,Robert Stevenson,1905,tt0061715,director
16199,nm0829038,director,Robert Stevenson,1905,tt0062737,director
16200,nm0829038,director,Robert Stevenson,1905,tt0064603,director
16201,nm0829038,director,Robert Stevenson,1905,tt0064705,director
16202,nm0829038,director,Robert Stevenson,1905,tt0066817,director
16203,nm0829038,director,Robert Stevenson,1905,tt0071607,director
16204,nm0829038,director,Robert Stevenson,1905,tt0071671,director
16205,nm0829038,director,Robert Stevenson,1905,tt0075016,director
16206,nm0829038,director,Robert Stevenson,1905,tt0075200,director
16207,nm0829038,director,Robert Stevenson,1905,tt0253120,director
16208,nm0829038,director,Robert Stevenson,1905,tt0317203,director
16209,nm0829038,director,Robert Stevenson,1905,tt0439437,director
16210,nm0829038,director,Robert Stevenson,1905,tt0508121,director
16211,nm0829038,director,Robert Stevenson,1905,tt0508122,director
16212,nm0829038,director,Robert Stevenson,1905,tt0508154,director
16213,nm0829038,director,Robert Stevenson,1905,tt0508200,director
16214,nm0829038,director,Robert Stevenson,1905,tt0508283,director
16215,nm0829038,director,Robert Stevenson,1905,tt0508319,director
16216,nm0829038,director,Robert Stevenson,1905,tt0508355,director
16217,nm0829038,director,Robert Stevenson,1905,tt0537672,director
16218,nm0829038,director,Robert Stevenson,1905,tt0537677,director
16219,nm0829038,director,Robert Stevenson,1905,tt0537704,director
16220,nm0829038,director,Robert Stevenson,1905,tt0537715,director
16221,nm0829038,director,Robert Stevenson,1905,tt0537716,director
16222,nm0829038,director,Robert Stevenson,1905,tt0537729,director
16223,nm0829038,director,Robert Stevenson,1905,tt0537735,director
16224,nm0829038,director,Robert Stevenson,1905,tt0537740,director
16225,nm0829038,director,Robert Stevenson,1905,tt0537742,director
16226,nm0829038,director,Robert Stevenson,1905,tt0537744,director
16227,nm0829038,director,Robert Stevenson,1905,tt0537754,director
16228,nm0829038,director,Robert Stevenson,1905,tt0537762,director
16229,nm0829038,director,Robert Stevenson,1905,tt0537768,director
16230,nm0829038,director,Robert Stevenson,1905,tt0537776,director
16231,nm0829038,director,Robert Stevenson,1905,tt0537779,director
16232,nm0829038,director,Robert Stevenson,1905,tt0537783,director
16233,nm0829038,director,Robert Stevenson,1905,tt0537793,director
16234,nm0829038,director,Robert Stevenson,1905,tt0540910,director
16235,nm0829038,director,Robert Stevenson,1905,tt0560991,director
16236,nm0829038,director,Robert Stevenson,1905,tt0560992,director
16237,nm0829038,director,Robert Stevenson,1905,tt0561081,director
16238,nm0829038,director,Robert Stevenson,1905,tt0561082,director
16239,nm0829038,director,Robert Stevenson,1905,tt0561087,director
16240,nm0829038,director,Robert Stevenson,1905,tt0561089,director
16241,nm0829038,director,Robert Stevenson,1905,tt0561090,director
16242,nm0829038,director,Robert Stevenson,1905,tt0561096,director
16243,nm0829038,director,Robert Stevenson,1905,tt0561097,director
16244,nm0829038,director,Robert Stevenson,1905,tt0561102,director
16245,nm0829038,director,Robert Stevenson,1905,tt0561103,director
16246,nm0829038,director,Robert Stevenson,1905,tt0561141,director
16247,nm0829038,director,Robert Stevenson,1905,tt0561151,director
16248,nm0829038,director,Robert Stevenson,1905,tt0561152,director
16249,nm0829038,director,Robert Stevenson,1905,tt0561197,director
16250,nm0829038,director,Robert Stevenson,1905,tt0561227,director
16251,nm0829038,director,Robert Stevenson,1905,tt0561228,director
16252,nm0829038,director,Robert Stevenson,1905,tt0561229,director
16253,nm0829038,director,Robert Stevenson,1905,tt0561248,director
16254,nm0829038,director,Robert Stevenson,1905,tt0561282,director
16255,nm0829038,director,Robert Stevenson,1905,tt0561283,director
16256,nm0829038,director,Robert Stevenson,1905,tt0561316,director
16257,nm0829038,director,Robert Stevenson,1905,tt0561317,director
16258,nm0829038,director,Robert Stevenson,1905,tt0561352,director
16259,nm0829038,director,Robert Stevenson,1905,tt0581176,director
16260,nm0829038,director,Robert Stevenson,1905,tt0581207,director
16261,nm0829038,director,Robert Stevenson,1905,tt0581210,director
16262,nm0829038,director,Robert Stevenson,1905,tt0581222,director
16263,nm0829038,director,Robert Stevenson,1905,tt0581270,director
16264,nm0829038,director,Robert Stevenson,1905,tt0581331,director
16265,nm0829038,director,Robert Stevenson,1905,tt0586143,director
16266,nm0829038,director,Robert Stevenson,1905,tt0586191,director
16267,nm0829038,director,Robert Stevenson,1905,tt0586251,director
16268,nm0829038,director,Robert Stevenson,1905,tt0586342,director
16269,nm0829038,director,Robert Stevenson,1905,tt0586386,director
16270,nm0829038,director,Robert Stevenson,1905,tt0586390,director
16271,nm0829038,director,Robert Stevenson,1905,tt0586391,director
16272,nm0829038,director,Robert Stevenson,1905,tt0594029,director
16273,nm0829038,director,Robert Stevenson,1905,tt0594044,director
16274,nm0829038,director,Robert Stevenson,1905,tt0594060,director
16275,nm0829038,director,Robert Stevenson,1905,tt0594094,director
16276,nm0829038,director,Robert Stevenson,1905,tt0594464,director
16277,nm0829038,director,Robert Stevenson,1905,tt0594495,director
16278,nm0829038,director,Robert Stevenson,1905,tt0599625,director
16279,nm0829038,director,Robert Stevenson,1905,tt0599635,director
16280,nm0829038,director,Robert Stevenson,1905,tt0599644,director
16281,nm0829038,director,Robert Stevenson,1905,tt0599652,director
16282,nm0829038,director,Robert Stevenson,1905,tt0599656,director
16283,nm0829038,director,Robert Stevenson,1905,tt0614493,director
16284,nm0829038,director,Robert Stevenson,1905,tt0665076,director
16285,nm0829038,director,Robert Stevenson,1905,tt0695839,director
16286,nm0829038,director,Robert Stevenson,1905,tt0695998,director
16287,nm0829038,director,Robert Stevenson,1905,tt0696022,director
16288,nm0829038,director,Robert Stevenson,1905,tt0752751,director
16289,nm0829038,director,Robert Stevenson,1905,tt0755119,director
16290,nm0829038,director,Robert Stevenson,1905,tt0755134,director
16291,nm0829038,director,Robert Stevenson,1905,tt0755135,director
16292,nm0829038,director,Robert Stevenson,1905,tt0908300,director
16293,nm0829038,director,Robert Stevenson,1905,tt0963437,director
16294,nm0829038,director,Robert Stevenson,1905,tt1051198,director
16295,nm0829038,director,Robert Stevenson,1905,tt1065529,director
16296,nm0829038,director,Robert Stevenson,1905,tt1128215,director
16297,nm0829038,director,Robert Stevenson,1905,tt1440003,director
16298,nm0829038,director,Robert Stevenson,1905,tt1747524,director
16299,nm0829038,director,Robert Stevenson,1905,tt1747531,director
