,index,DFL_title,tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,newurl,mpaarating,rlsdt,budget,worldwide,DIR_COUNT,DIR_AGE,DIR_RTG,DIR_FILM_COUNT,WTR_COUNT,WTR_AGE,WTR_FILM_COUNT,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,fi,history,horror,music,musical,mystery,news,romance,sci,sport,thriller,western,newmpaarating_G,newmpaarating_Not Rated,newmpaarating_PG,newmpaarating_PG-13,budget_adj,worldwide_adj,ROI,rlsdt_dt,rlsdt_mo,rlsdt_day,rlsdt_daynm,rlsdt_dayofwk,rlsdt_season,rlsdt_season_NM
398,400,Tomorrowland,tt1964418,movie,Tomorrowland,2015,130,"Action,Adventure,Family",6.4,180118.0,https://www.imdb.com/title/tt1964418,PG,2015-05-22 00:00:00,"$190,000,000 (estimated)","$209,035,668",1.0,58.0,7.924999999999999,4.0,2.0,42.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190000000,209035668,0.1001877263157894,2015-05-22,5.0,22.0,Friday,6.0,1.0,Spring
399,401,Tonka,tt0052300,movie,Tonka,1958,97,"Adventure,Drama,Family",6.3,453.0,https://www.imdb.com/title/tt0052300,Approved,1958-12-25 00:00:00,error,error,1.0,60.0,6.045,20.0,2.0,58.5,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1958-12-25,12.0,25.0,Thursday,5.0,3.0,Fall
400,402,Toy Story,tt0114709,movie,Toy Story,1995,81,"Adventure,Animation,Comedy",8.3,955617.0,https://www.imdb.com/title/tt0114709,G,1995-11-22 00:00:00,"$30,000,000 (estimated)","$394,436,586",1.0,38.0,6.584294088531414,0.0,5.0,30.75,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30000000,394436586,12.1478862,1995-11-22,11.0,22.0,Wednesday,4.0,3.0,Fall
401,403,Toy Story 2,tt0120363,movie,Toy Story 2,1999,92,"Adventure,Animation,Comedy",7.9,562201.0,https://www.imdb.com/title/tt0120363,G,1999-11-24 00:00:00,"$90,000,000 (estimated)","$497,375,381",3.0,34.666666666666664,7.75,2.0,3.0,32.5,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90000000,497375381,4.526393122222222,1999-11-24,11.0,24.0,Wednesday,4.0,3.0,Fall
402,404,Toy Story 3,tt0435761,movie,Toy Story 3,2010,103,"Adventure,Animation,Comedy",8.3,807509.0,https://www.imdb.com/title/tt0435761,G,2010-06-18 00:00:00,"$200,000,000 (estimated)","$1,066,970,811",1.0,43.0,8.066666666666666,3.0,3.0,47.66666666666666,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200000000,1066970811,4.334854055,2010-06-18,6.0,18.0,Friday,6.0,1.0,Spring
403,405,Toy Story 4,tt1979376,movie,Toy Story 4,2019,100,"Adventure,Animation,Comedy",7.7,235058.0,https://www.imdb.com/title/tt1979376,G,2019-06-21 00:00:00,"$200,000,000 (estimated)","$1,073,394,593",1.0,47.0,6.584294088531414,0.0,5.0,48.4,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200000000,1073394593,4.366972965,2019-06-21,6.0,21.0,Friday,6.0,1.0,Spring
405,407,Treasure Island,tt0043067,movie,Treasure Island,1950,96,"Adventure,Family",6.9,8160.0,https://www.imdb.com/title/tt0043067,PG,1950-07-19 00:00:00,error,"$4,419,657",1.0,51.0,6.416666666666667,6.0,2.0,74.5,23.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4419657,,1950-07-19,7.0,19.0,Wednesday,4.0,2.0,Summer
406,408,Treasure Of Matecumbe,tt0075347,movie,Treasure of Matecumbe,1976,117,"Adventure,Family,Western",6.1,778.0,https://www.imdb.com/title/tt0075347,G,1976-07-01 00:00:00,error,error,1.0,47.0,5.9,7.0,2.0,60.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,1976-07-01,7.0,1.0,Thursday,5.0,2.0,Summer
407,409,Treasure Planet,tt0133240,movie,Treasure Planet,2002,95,"Adventure,Animation,Family",7.2,113595.0,https://www.imdb.com/title/tt0133240,PG,2002-11-27 00:00:00,"$140,000,000 (estimated)","$110,041,363",2.0,49.0,7.55,4.0,4.0,78.33333333333333,8.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000000,110041363,-0.2139902642857143,2002-11-27,11.0,27.0,Wednesday,4.0,3.0,Fall
408,410,Trenchcoat,tt0086476,movie,Trenchcoat,1983,91,"Comedy,Mystery,Thriller",5.3,502.0,https://www.imdb.com/title/tt0086476,PG,1983-03-11 00:00:00,"$5,000,000 (estimated)","$4,304,286",1.0,51.0,6.550000000000001,4.0,2.0,33.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5000000,4304286,-0.1391428,1983-03-11,3.0,11.0,Friday,6.0,4.0,Winter
409,411,Tron,tt0084827,movie,TRON,1982,96,"Action,Adventure,Sci-Fi",6.8,119228.0,https://www.imdb.com/title/tt0084827,PG,1982-07-09 00:00:00,"$17,000,000 (estimated)","$33,000,525",1.0,31.0,6.8,1.0,2.0,30.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17000000,33000525,0.9412073529411764,1982-07-09,7.0,9.0,Friday,6.0,2.0,Summer
410,412,TRON: Legacy,tt1104001,movie,TRON: Legacy,2010,125,"Action,Adventure,Sci-Fi",6.8,329133.0,https://www.imdb.com/title/tt1104001,PG,2010-12-17 00:00:00,"$170,000,000 (estimated)","$400,063,852",1.0,36.0,6.584294088531414,0.0,5.0,47.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,170000000,400063852,1.3533167764705882,2010-12-17,12.0,17.0,Friday,6.0,3.0,Fall
411,413,Tuck Everlasting,tt0081664,movie,Tuck Everlasting,1981,90,"Drama,Family,Fantasy",6.5,361.0,https://www.imdb.com/title/tt0081664,Not Rated,1981-06-05 00:00:00,"$60,000 (estimated)",error,1.0,47.0,6.584294088531414,0.0,1.0,49.0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000,0,-1.0,1981-06-05,6.0,5.0,Friday,6.0,1.0,Spring
412,414,Tuck Everlasting,tt0283084,movie,Tuck Everlasting,2002,90,"Drama,Family,Fantasy",6.6,23663.0,https://www.imdb.com/title/tt0283084,PG,2002-10-11 00:00:00,"$15,000,000 (estimated)","$19,344,615",1.0,42.0,6.35,2.0,3.0,62.5,2.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000000,19344615,0.289641,2002-10-11,10.0,11.0,Friday,6.0,3.0,Fall
413,415,Turning Red,tt8097030,movie,Turning Red,2022,100,"Adventure,Animation,Comedy",7.1,42991.0,https://www.imdb.com/title/tt8097030,PG,2022-03-11 00:00:00,error,"$11,285,214",1.0,33.0,6.584294088531414,0.0,2.0,54.5,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11285214,,2022-03-11,3.0,11.0,Friday,6.0,4.0,Winter
414,416,Underdog,tt0467110,movie,Underdog,2007,100,"Action,Adventure,Comedy",4.8,21429.0,https://www.imdb.com/title/tt0467110,PG,2007-08-03 00:00:00,error,"$65,270,477",1.0,42.0,5.7,2.0,4.0,52.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65270477,,2007-08-03,8.0,3.0,Friday,6.0,2.0,Summer
415,417,Unidentified Flying Oddball,tt0080062,movie,Unidentified Flying Oddball,1979,93,"Adventure,Comedy,Family",5.1,1168.0,https://www.imdb.com/title/tt0080062,G,1979-07-26 00:00:00,error,error,1.0,54.0,5.7,1.0,2.0,101.5,10.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1979-07-26,7.0,26.0,Thursday,5.0,2.0,Summer
418,420,Valiant,tt0361089,movie,Valiant,2005,76,"Adventure,Animation,Comedy",5.5,22570.0,https://www.imdb.com/title/tt0361089,G,2005-08-19 00:00:00,"$35,000,000 (estimated)","$61,746,888",1.0,47.0,6.584294088531414,0.0,4.0,44.5,12.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35000000,61746888,0.7641968,2005-08-19,8.0,19.0,Friday,6.0,2.0,Summer
420,422,Wall-E,tt0910970,movie,WALL·E,2008,98,"Adventure,Animation,Family",8.4,1075052.0,https://www.imdb.com/title/tt0910970,G,2008-06-27 00:00:00,"$180,000,000 (estimated)","$521,311,890",1.0,43.0,7.699999999999999,2.0,2.0,40.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180000000,521311890,1.8961771666666667,2008-06-27,6.0,27.0,Friday,6.0,1.0,Spring
421,423,Walt & El Grupo,tt1223150,movie,Walt & El Grupo,2008,106,Documentary,6.4,415.0,https://www.imdb.com/title/tt1223150,PG,2008-04-26 00:00:00,error,"$20,521",1.0,47.0,7.7,1.0,3.0,54.5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20521,,2008-04-26,4.0,26.0,Saturday,7.0,1.0,Spring
422,424,"Westward Ho, The Wagons!",tt0049945,movie,"Westward Ho, the Wagons!",1956,90,"Family,Western",5.8,346.0,https://www.imdb.com/title/tt0049945,Approved,1956-12-20 00:00:00,error,error,1.0,64.0,5.988489208633093,139.0,2.0,52.0,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,1956-12-20,12.0,20.0,Thursday,5.0,3.0,Fall
423,425,Where The Red Fern Grows,tt0072402,movie,Where the Red Fern Grows,1974,97,"Drama,Family",6.9,3345.0,https://www.imdb.com/title/tt0072402,G,1974-06-21 00:00:00,error,error,1.0,55.0,6.390909090909091,11.0,3.0,59.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1974-06-21,6.0,21.0,Friday,6.0,1.0,Spring
424,426,Where The Red Fern Grows,tt0192788,movie,Where the Red Fern Grows,2003,86,"Drama,Family",6.4,1224.0,https://www.imdb.com/title/tt0192788,PG,2003-05-03 00:00:00,error,error,2.0,62.0,5.716666666666668,6.0,3.0,88.0,3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2003-05-03,5.0,3.0,Saturday,7.0,1.0,Spring
425,427,Whispers: An Elephant's Tale,tt0185007,movie,Whispers: An Elephant's Tale,2000,72,"Adventure,Family",5.0,357.0,https://www.imdb.com/title/tt0185007,G,2000-03-10 00:00:00,"$4,000,000 (estimated)",error,1.0,47.0,6.584294088531414,0.0,3.0,42.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4000000,0,-1.0,2000-03-10,3.0,10.0,Friday,6.0,4.0,Winter
426,428,White Fang,tt0103247,movie,White Fang,1991,107,"Adventure,Drama",6.7,20731.0,https://www.imdb.com/title/tt0103247,PG,1991-01-18 00:00:00,"$14,000,000 (estimated)","$34,793,160",1.0,45.0,6.071428571428571,7.0,4.0,115.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14000000,34793160,1.4852257142857144,1991-01-18,1.0,18.0,Friday,6.0,4.0,Winter
427,429,White Fang 2: Myth of the White Wolf,tt0111701,movie,White Fang 2: Myth of the White Wolf,1994,106,"Adventure,Family",5.4,2308.0,https://www.imdb.com/title/tt0111701,PG,1994-04-15 00:00:00,error,"$8,878,839",1.0,40.0,6.584294088531414,0.0,1.0,54.5,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8878839,,1994-04-15,4.0,15.0,Friday,6.0,1.0,Spring
428,430,White Wilderness,tt0052389,movie,White Wilderness,1958,72,"Documentary,Family",5.4,443.0,https://www.imdb.com/title/tt0052389,Approved,1958-08-12 00:00:00,error,error,1.0,46.0,7.2375,8.0,3.0,54.5,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1958-08-12,8.0,12.0,Tuesday,3.0,2.0,Summer
429,431,Wild Hearts Can't Be Broken,tt0103262,movie,Wild Hearts Can't Be Broken,1991,88,"Drama,Family,Romance",7.2,5258.0,https://www.imdb.com/title/tt0103262,G,1991-05-24 00:00:00,error,"$7,294,835",1.0,40.0,5.859999999999999,5.0,2.0,39.5,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7294835,,1991-05-24,5.0,24.0,Friday,6.0,1.0,Spring
430,432,Wings of Life,tt1222816,movie,Disneynature: Wings of Life,2011,81,"Documentary,Family,News",7.4,605.0,https://www.imdb.com/title/tt1222816,G,2013-04-16 00:00:00,error,"$192,467",1.0,47.0,5.0,1.0,3.0,54.5,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,192467,,2013-04-16,4.0,16.0,Tuesday,3.0,1.0,Spring
431,433,Winnie the Pooh (2011),tt1449283,movie,Winnie the Pooh,2011,63,"Adventure,Animation,Comedy",7.2,24316.0,https://www.imdb.com/title/tt1449283,G,2011-07-15 00:00:00,"$30,000,000 (estimated)","$49,871,429",2.0,41.5,6.8,1.0,4.0,54.5,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30000000,49871429,0.6623809666666667,2011-07-15,7.0,15.0,Friday,6.0,2.0,Summer
432,434,Winnie the Pooh: A Very Merry Pooh Year,tt0324572,movie,Winnie the Pooh: A Very Merry Pooh Year,2002,65,"Animation,Comedy,Drama",6.6,2491.0,https://www.imdb.com/title/tt0324572,G,2002-11-12 00:00:00,error,error,3.0,47.0,6.584294088531414,0.0,3.0,49.5,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2002-11-12,11.0,12.0,Tuesday,3.0,3.0,Fall
433,435,Wreck-It Ralph,tt1772341,movie,Wreck-It Ralph,2012,101,"Adventure,Animation,Comedy",7.7,408321.0,https://www.imdb.com/title/tt1772341,PG,2012-11-02 00:00:00,"$165,000,000 (estimated)","$471,222,889",1.0,49.0,6.584294088531414,0.0,3.0,41.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165000000,471222889,1.855896296969697,2012-11-02,11.0,2.0,Friday,6.0,3.0,Fall
434,436,Yellowstone Cubs,tt0206446,movie,Yellowstone Cubs,1963,48,"Adventure,Family",6.9,286.0,https://www.imdb.com/title/tt0206446,Not Rated,1963-06-01 00:00:00,error,error,1.0,47.0,6.584294088531414,0.0,1.0,55.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1963-06-01,6.0,1.0,Saturday,7.0,1.0,Spring
435,437,Zokkomon,tt1605790,movie,Zokkomon,2011,109,"Action,Adventure,Family",4.1,402.0,https://www.imdb.com/title/tt1605790,PG,2011-04-22 00:00:00,error,"$3,000",1.0,47.0,8.5,1.0,4.0,66.0,53.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,,2011-04-22,4.0,22.0,Friday,6.0,1.0,Spring
436,438,Zootopia,tt2948356,movie,Zootopia,2016,108,"Adventure,Animation,Comedy",8.0,476716.0,https://www.imdb.com/title/tt2948356,PG,2016-03-04 00:00:00,"$150,000,000 (estimated)","$1,024,121,104",3.0,47.66666666666666,7.35,2.0,3.0,45.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150000000,1024121104,5.827474026666667,2016-03-04,3.0,4.0,Friday,6.0,4.0,Winter
